,时间,标题,股票代码,问询函类型,文件地址
4376,2017-05-19 17:10:26,关于广西慧球科技股份有限公司的定期报告事后审核意见函,600556,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052426411.pdf
4377,2017-05-18 17:10:03,关于上海三爱富新材料股份有限公司的重大资产重组预案审核意见函,600636,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129505052350999.pdf
4378,2017-05-19 17:10:25,关于武汉市汉商集团股份有限公司的定期报告事后审核意见函,600774,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052418638.pdf
4379,2017-05-19 18:10:01,关于哈尔滨秋林集团股份有限公司的定期报告事后审核意见函,600891,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052479373.pdf
4380,2017-05-19 17:10:26,关于中国化学工程股份有限公司的定期报告事后审核意见函,601117,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052459692.pdf
4381,2017-05-19 17:10:27,关于上海润达医疗科技股份有限公司的重大资产重组预案审核意见函,603108,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129505052418435.pdf
4382,2017-05-19 17:10:24,关于浙江华铁建筑安全科技股份有限公司的定期报告事后审核意见函,603300,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052417915.pdf
4383,2017-05-18 19:40:01,关于浙江嘉澳环保科技股份有限公司的问询函,603822,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129505052393808.pdf
4384,2017-05-19 17:10:24,关于山西兰花科技创业股份有限公司的定期报告事后审核意见函,600123,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052448501.pdf
4385,2017-05-17 17:10:12,关于大唐电信科技股份有限公司的定期报告事后审核意见函,600198,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052234105.pdf
4386,2017-05-17 17:30:01,关于华丽家族股份有限公司的定期报告事后审核意见函,600503,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052266781.pdf
4387,2017-05-17 21:00:01,关于长园集团股份有限公司的问询函,600525,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129505052291700.pdf
4388,2017-05-19 17:10:25,关于浙江新安化工集团股份有限公司的定期报告事后审核意见函,600596,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052423302.pdf
4389,2017-05-17 18:40:01,关于重庆万里新能源股份有限公司的问询函,600847,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129505052278958.pdf
4390,2017-05-18 17:10:03,关于大晟时代文化投资股份有限公司的定期报告事后审核意见函,600892,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052315114.pdf
4391,2017-05-16 18:10:02,关于重庆太极实业（集团）股份有限公司的问询函,600129,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129505052176441.pdf
4392,2017-05-18 17:10:02,关于四川国栋建设股份有限公司的定期报告事后审核意见函,600321,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052297038.pdf
4393,2017-05-16 18:40:01,关于常林股份有限公司的定期报告事后审核意见函,600710,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052174594.pdf
4394,2017-05-18 18:10:01,关于宁夏新日恒力钢丝绳股份有限公司的定期报告事后审核意见函,600165,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052376370.pdf
4395,2017-05-15 19:50:01,关于美都能源股份有限公司的问询函,600175,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129505052116491.pdf
4396,2017-05-15 18:20:00,关于长园集团股份有限公司的问询函,600525,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129505052104402.pdf
4397,2017-05-15 17:10:19,关于北京金自天正智能控制股份有限公司的定期报告事后审核意见函,600560,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052087174.pdf
4398,2017-05-12 17:10:03,关于时代出版传媒股份有限公司的重大资产重组预案审核意见函,600551,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129443967660026.pdf
4399,2017-05-19 17:10:24,关于江苏综艺股份有限公司的定期报告事后审核意见函,600770,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052426785.pdf
4400,2017-05-15 17:10:19,关于银座集团股份有限公司的定期报告事后审核意见函,600858,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052077170.pdf
4401,2017-05-12 17:10:03,关于华锐风电科技（集团）股份有限公司的定期报告事后审核意见函,601558,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967631931.pdf
4402,2017-05-12 17:10:06,关于金徽酒股份有限公司的问询函,603919,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129443967645048.pdf
4403,2017-05-15 17:10:19,关于浙江海越股份有限公司的定期报告事后审核意见函,600387,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052077691.pdf
4404,2017-05-12 17:10:02,关于熊猫金控股份有限公司的定期报告事后审核意见函,600599,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967662743.pdf
4405,2017-05-11 19:00:01,关于中源协和细胞基因工程股份有限公司的问询函,600645,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129443967592545.pdf
4406,2017-05-12 17:10:02,关于中信国安葡萄酒业股份有限公司的定期报告事后审核意见函,600084,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967615950.pdf
4407,2017-05-10 17:10:01,关于广西桂东电力股份有限公司的定期报告事后审核意见函,600310,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967483992.pdf
4408,2017-05-10 18:10:01,关于湖北仰帆控股股份有限公司的问询函,600421,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129443967497819.pdf
4409,2017-05-10 17:10:01,关于重庆市迪马实业股份有限公司的定期报告事后审核意见函,600565,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967485628.pdf
4410,2017-05-10 22:40:01,关于中安消股份有限公司的定期报告事后审核意见函,600654,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967513493.pdf
4411,2017-05-15 17:10:18,关于天津劝业场（集团）股份有限公司的定期报告事后审核意见函,600821,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052038868.pdf
4412,2017-11-17 16:52:55,关于对南京康尼机电股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）信息披露的二次问询函,603111,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4420626.pdf
4413,2017-05-10 17:20:01,关于浙江升华拜克生物股份有限公司的定期报告事后审核意见函,600226,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967489665.pdf
4414,2017-05-11 17:10:01,关于浙江金鹰股份有限公司的定期报告事后审核意见函,600232,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967526043.pdf
4415,2017-05-16 18:10:02,关于山东新华医疗器械股份有限公司的定期报告事后审核意见函,600587,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052176272.pdf
4416,2017-05-09 17:50:01,关于奥瑞德光电股份有限公司的定期报告事后审核意见函,600666,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967406091.pdf
4417,2017-05-17 17:50:01,关于阳煤化工股份有限公司的定期报告事后审核意见函,600691,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052272689.pdf
4418,2017-05-11 17:10:01,关于华仪电气股份有限公司的定期报告事后审核意见函,600290,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967527957.pdf
4419,2017-05-08 17:10:02,关于亿晶光电科技股份有限公司的问询函,600537,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129443967288329.pdf
4420,2017-05-10 18:00:01,关于天津环球磁卡股份有限公司的定期报告事后审核意见函,600800,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967495644.pdf
4421,2017-05-09 17:10:01,关于力帆实业（集团）股份有限公司的定期报告事后审核意见函,601777,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967396487.pdf
4422,2017-05-05 18:20:01,关于冠城大通股份有限公司的问询函,600067,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129382882810591.pdf
4423,2017-05-05 18:20:01,关于金发科技股份有限公司的问询函,600143,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129382882811299.pdf
4424,2017-05-12 18:00:01,关于杭州天目山药业股份有限公司的定期报告事后审核意见函,600671,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967686846.pdf
4425,2017-05-08 17:10:03,关于新疆冠农果茸集团股份有限公司的定期报告事后审核意见函,600251,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967246169.pdf
4426,2017-05-08 17:10:03,关于上海中毅达股份有限公司的定期报告事后审核意见函,600610,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967259725.pdf
4427,2017-05-19 19:00:01,关于云南煤业能源股份有限公司的定期报告事后审核意见函,600792,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129505052489090.pdf
4428,2017-05-04 19:00:01,关于浙大网新科技股份有限公司的问询函,600797,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129382882727498.pdf
4429,2017-05-04 17:10:27,关于庞大汽贸集团股份有限公司的问询函,601258,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129382882699733.pdf
4430,2017-05-05 17:10:29,关于山东步长制药股份有限公司的问询函,603858,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129382882779948.pdf
4431,2017-05-04 19:50:01,关于云南云天化股份有限公司的问询函,600096,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129382882734455.pdf
4432,2017-05-03 17:10:32,关于亿晶光电科技股份有限公司的问询函,600537,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129382882622881.pdf
4433,2017-05-04 17:10:24,关于河北衡水老白干酒业股份有限公司的重大资产重组预案审核意见函,600559,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129382882699442.pdf
4434,2017-05-03 17:10:29,关于云赛智联股份有限公司的重大资产重组预案审核意见函,600602,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129382882607844.pdf
4435,2017-05-04 17:10:24,关于匹凸匹金融信息服务（上海）股份有限公司的定期报告事后审核意见函,600696,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129382882680893.pdf
4436,2017-05-03 18:40:00,关于银川新华百货商业集团股份有限公司的问询函,600785,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129382882647994.pdf
4437,2017-05-08 17:10:02,关于览海医疗产业投资股份有限公司的定期报告事后审核意见函,600896,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129443967239619.pdf
4438,2017-05-03 19:00:01,关于常熟风范电力设备股份有限公司的问询函,601700,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129382882650030.pdf
4439,2017-05-03 17:10:31,关于浙江中国小商品城集团股份有限公司的定期报告事后审核意见函,600415,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129382882595063.pdf
4440,2017-05-02 17:10:52,关于鹏起科技发展股份有限公司的问询函,600614,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129382882525843.pdf
4441,2017-05-02 17:30:01,关于中安消股份有限公司的问询函,600654,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129382882531701.pdf
4442,2017-05-04 17:10:24,关于四川明星电缆股份有限公司的定期报告事后审核意见函,603333,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129382882698948.pdf
4443,2017-04-28 17:11:02,关于上海航天汽车机电股份有限公司的重大资产重组预案审核意见函,600151,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129321798387671.pdf
4444,2017-04-28 17:11:05,关于浙江海正药业股份有限公司的问询函,600267,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129321798386409.pdf
4445,2017-05-03 17:10:29,关于山东天业恒基股份有限公司的重大资产重组预案审核意见函,600807,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129382882623981.pdf
4446,2017-04-28 18:00:01,关于中石化石油工程技术服务股份有限公司的定期报告事后审核意见函,600871,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129321798446828.pdf
4447,2017-04-28 17:11:01,关于义乌华鼎锦纶股份有限公司的重大资产重组预案审核意见函,601113,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129321798365148.pdf
4448,2017-04-28 17:11:05,关于中国国旅股份有限公司的问询函,601888,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129321798392012.pdf
4449,2017-04-28 17:11:01,关于云南城投置业股份有限公司的重大资产重组预案审核意见函,600239,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129321798298844.pdf
4450,2017-04-27 19:30:01,关于湖北三峡新型建材股份有限公司的问询函,600293,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129321798236676.pdf
4451,2017-05-03 18:10:01,关于人福医药集团股份公司的定期报告事后审核意见函,600079,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129382882644559.pdf
4452,2017-04-26 20:50:01,关于青岛康普顿科技股份有限公司的问询函,603798,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129321798048283.pdf
4453,2017-04-28 17:11:00,关于河南太龙药业股份有限公司的定期报告事后审核意见函,600222,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129321798398680.pdf
4454,2017-05-02 18:50:00,关于上海家化联合股份有限公司的定期报告事后审核意见函,600315,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129382882549440.pdf
4455,2017-04-25 18:10:00,关于茂业商业股份有限公司的问询函,600828,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129321797862279.pdf
4456,2017-04-25 21:30:01,关于南京多伦科技股份有限公司的问询函,603528,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129321797899711.pdf
4457,2017-04-25 19:50:01,关于苏州柯利达装饰股份有限公司的问询函,603828,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129321797885449.pdf
4458,2017-04-25 20:00:01,关于湖南艾华集团股份有限公司的问询函,603989,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129321797888637.pdf
4459,2017-04-24 18:40:01,关于浙江广厦股份有限公司的定期报告事后审核意见函,600052,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129321797729654.pdf
4460,2017-04-25 21:00:01,关于浙江海正药业股份有限公司的定期报告事后审核意见函,600267,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129321797897303.pdf
4461,2017-04-24 19:00:01,关于中通国脉通信股份有限公司的问询函,603559,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129321797738307.pdf
4462,2017-04-21 17:10:34,关于天津松江股份有限公司的重大资产重组预案审核意见函,600225,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129260713272405.pdf
4463,2017-04-21 18:20:00,关于风神轮胎股份有限公司的重大资产重组预案审核意见函,600469,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129260713297879.pdf
4464,2017-04-21 19:40:01,关于鹏起科技发展股份有限公司的问询函,600614,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129260713309491.pdf
4465,2017-04-21 17:10:34,关于江苏澄星磷化工股份有限公司的定期报告事后审核意见函,600078,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129260713252166.pdf
4466,2017-04-28 17:11:01,关于金花企业(集团)股份有限公司的定期报告事后审核意见函,600080,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129321798424633.pdf
4467,2017-04-20 18:40:01,关于时代出版传媒股份有限公司的重大资产重组预案审核意见函,600551,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129260713172700.pdf
4468,2017-04-20 17:10:04,关于中海油田服务股份有限公司的定期报告事后审核意见函,601808,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129260713130984.pdf
4469,2017-04-20 17:10:01,关于上海航天汽车机电股份有限公司的重大资产重组预案审核意见函,600151,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129260713110462.pdf
4470,2017-04-19 17:10:02,关于华夏幸福基业股份有限公司的问询函,600340,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129260712986131.pdf
4471,2017-04-20 17:40:01,关于漳州片仔癀药业股份有限公司的定期报告事后审核意见函,600436,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129260713154402.pdf
4472,2017-04-21 17:10:33,关于山东新华锦国际股份有限公司的定期报告事后审核意见函,600735,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129260713204540.pdf
4473,2017-04-20 17:10:02,关于北京航天长峰股份有限公司的重大资产重组预案审核意见函,600855,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129260713110212.pdf
4474,2017-04-18 19:50:01,关于江西昌九生物化工股份有限公司的问询函,600228,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129260712951159.pdf
4475,2017-04-18 17:10:04,关于维维食品饮料股份有限公司的定期报告事后审核意见函,600300,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129260712915262.pdf
4476,2017-04-18 17:10:05,关于福建龙净环保股份有限公司的问询函,600388,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129260712915741.pdf
4477,2017-04-18 17:10:04,关于杭州前进齿轮箱集团股份有限公司的定期报告事后审核意见函,601177,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129260712914147.pdf
4478,2017-04-18 17:30:01,关于奇精机械股份有限公司的问询函,603677,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129260712926058.pdf
4479,2017-04-18 17:10:04,关于四川天一科技股份有限公司的定期报告事后审核意见函,600378,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129260712892438.pdf
4480,2017-04-19 17:10:02,关于上海兰生股份有限公司的定期报告事后审核意见函,600826,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129260713028027.pdf
4481,2017-04-18 17:10:04,关于东方电气股份有限公司的定期报告事后审核意见函,600875,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129260712914866.pdf
4482,2017-04-17 17:11:51,关于对南京康尼机电股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）信息披,603111,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129260712785017.pdf
4483,2017-04-17 20:10:01,关于湖北泰晶电子科技股份有限公司的问询函,603738,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129260712846218.pdf
4484,2017-04-17 17:11:51,关于上海爱建集团股份有限公司的问询函,600643,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129260712727707.pdf
4485,2017-04-14 17:50:01,关于上海开创国际海洋资源股份有限公司的问询函,600097,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129199628560908.pdf
4486,2017-04-14 17:10:01,关于卧龙地产集团股份有限公司的重大资产重组预案审核意见函,600173,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129199628534572.pdf
4487,2017-04-14 19:00:01,关于江西昌九生物化工股份有限公司的问询函,600228,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129199628574182.pdf
4488,2017-04-17 17:11:50,关于匹凸匹金融信息服务（上海）股份有限公司的定期报告事后审核意见函,600696,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129260712786587.pdf
4489,2017-04-14 17:50:01,关于厦门厦工机械股份有限公司的问询函,600815,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129199628560284.pdf
4490,2017-04-17 18:40:01,关于湖北兴发化工集团股份有限公司的定期报告事后审核意见函,600141,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129260712827347.pdf
4491,2017-04-19 17:10:01,关于商赢环球股份有限公司的定期报告事后审核意见函,600146,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129260712986376.pdf
4492,2017-04-18 17:10:03,关于天津中新药业集团股份有限公司的定期报告事后审核意见函,600329,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129260712903576.pdf
4493,2017-04-13 22:00:01,关于保定天威保变电气股份有限公司的问询函,600550,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129199628495590.pdf
4494,2017-04-14 17:10:01,关于百川能源股份有限公司的重大资产重组预案审核意见函,600681,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129199628530115.pdf
4495,2017-04-18 17:10:03,关于广誉远中药股份有限公司的定期报告事后审核意见函,600771,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129260712903862.pdf
4496,2017-04-13 19:20:01,关于读者出版传媒股份有限公司的问询函,603999,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129199628484847.pdf
4497,2017-04-12 19:40:01,关于广东依顿电子科技股份有限公司的问询函,603328,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129199628365992.pdf
4498,2017-04-13 17:10:17,关于哈尔滨高科技(集团)股份有限公司的定期报告事后审核意见函,600095,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129199628414319.pdf
4499,2017-04-13 17:10:17,关于福建福日电子股份有限公司的定期报告事后审核意见函,600203,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129199628413738.pdf
4500,2017-04-11 18:20:00,关于江苏红豆实业股份有限公司的重大资产重组预案审核意见函,600400,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129199628238552.pdf
4501,2017-04-11 18:50:00,关于鹏起科技发展股份有限公司的问询函,600614,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129199628244869.pdf
4502,2017-04-10 17:10:17,关于天津百利特精电气股份有限公司年度利润分配预案事项的问询函,600468,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129199628088962.pdf
4503,2017-04-10 19:00:01,关于中航资本控股股份有限公司的定期报告事后审核意见函,600705,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129199628129702.pdf
4504,2017-04-11 17:11:13,关于华北制药股份有限公司的定期报告事后审核意见函,600812,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129199628188691.pdf
4505,2017-04-11 17:11:13,关于株洲千金药业股份有限公司的定期报告事后审核意见函,600479,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129199628187087.pdf
4506,2017-04-06 17:30:01,关于对上海广泽食品科技股份有限公司2016年度报告的事后审核问询函,600882,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129138543295445.pdf
4507,2017-04-07 17:10:28,关于三联商社股份有限公司的定期报告事后审核意见函,600898,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129138543346723.pdf
4508,2017-04-10 17:10:17,关于金健米业股份有限公司的定期报告事后审核意见函,600127,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129199628084524.pdf
4509,2017-04-05 19:10:01,关于河南黄河旋风股份有限公司的问询函,600172,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129138543218137.pdf
4510,2017-03-31 17:20:01,关于中安消股份有限公司的重大资产重组预案审核意见函,600654,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129077458873108.pdf
4511,2017-11-17 16:51:15,关于对西部矿业股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易预案的信息披露问询函,601168,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4420622.pdf
4512,2017-03-30 17:30:01,关于凯盛科技股份有限公司的问询函,600552,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129077458756482.pdf
4513,2017-03-30 18:30:01,关于银川新华百货商业集团股份有限公司的问询函,600785,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129077458777910.pdf
